"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2017","Czechia","Kidnapping","Per hundred thousand inhabitants","0.16",""
"2017","Czechia","Sexual violence","Per hundred thousand inhabitants","13.37",""
"2017","Czechia","Rape","Per hundred thousand inhabitants","5.65",""
"2017","Czechia","Sexual assault","Per hundred thousand inhabitants","7.59",""
"2017","Czechia","Robbery","Per hundred thousand inhabitants","14.98",""
"2017","Czechia","Burglary","Per hundred thousand inhabitants","228.07",""
"2017","Czechia","Burglary of private residential premises","Per hundred thousand inhabitants","68.37",""
"2017","Czechia","Theft","Per hundred thousand inhabitants","631.51",""
"2017","Czechia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","201.84",""
"2017","Czechia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","52.93",""
"2017","Denmark","Intentional homicide","Per hundred thousand inhabitants","1.06",""
"2017","Denmark","Attempted intentional homicide","Per hundred thousand inhabitants","3.69",""
"2017","Denmark","Assault","Per hundred thousand inhabitants","33.12",""
"2017","Denmark","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Denmark","Sexual violence","Per hundred thousand inhabitants","83.41",""
"2017","Denmark","Rape","Per hundred thousand inhabitants","31.36",""
"2017","Denmark","Sexual assault","Per hundred thousand inhabitants","52.05",""
"2017","Denmark","Robbery","Per hundred thousand inhabitants","35.52",""
"2017","Denmark","Burglary","Per hundred thousand inhabitants","955.37",""
"2017","Denmark","Burglary of private residential premises","Per hundred thousand inhabitants","702.60",""
"2017","Denmark","Theft","Per hundred thousand inhabitants","3,721.21",""
"2017","Denmark","Theft of a motorized land vehicle","Per hundred thousand inhabitants","3.79",""
"2017","Denmark","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","481.56",""
"2017","Germany (until 1990 former territory of the FRG)","Intentional homicide","Per hundred thousand inhabitants","0.89",""
"2017","Germany (until 1990 former territory of the FRG)","Attempted intentional homicide","Per hundred thousand inhabitants","2.18",""
"2017","Germany (until 1990 former territory of the FRG)","Assault","Per hundred thousand inhabitants","166.09",""
"2017","Germany (until 1990 former territory of the FRG)","Kidnapping","Per hundred thousand inhabitants","5.60",""
"2017","Germany (until 1990 former territory of the FRG)","Sexual violence","Per hundred thousand inhabitants","42.19",""
"2017","Germany (until 1990 former territory of the FRG)","Rape","Per hundred thousand inhabitants","10.07",""
"2017","Germany (until 1990 former territory of the FRG)","Sexual assault","Per hundred thousand inhabitants","32.12",""
"2017","Germany (until 1990 former territory of the FRG)","Robbery","Per hundred thousand inhabitants","47.08",""
"2017","Germany (until 1990 former territory of the FRG)","Burglary","Per hundred thousand inhabitants","442.53",""
"2017","Germany (until 1990 former territory of the FRG)","Burglary of private residential premises","Per hundred thousand inhabitants","141.22",""
"2017","Germany (until 1990 former territory of the FRG)","Theft","Per hundred thousand inhabitants","1,401.36",""
"2017","Germany (until 1990 former territory of the FRG)","Theft of a motorized land vehicle","Per hundred thousand inhabitants","65.58",""
"2017","Germany (until 1990 former territory of the FRG)","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","400.60",""
"2017","Estonia","Intentional homicide","Per hundred thousand inhabitants","2.20",""
"2017","Estonia","Attempted intentional homicide","Per hundred thousand inhabitants","1.22",""
"2017","Estonia","Assault","Per hundred thousand inhabitants","5.78",""
"2017","Estonia","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2017","Estonia","Sexual violence","Per hundred thousand inhabitants","19.69",""
"2017","Estonia","Rape","Per hundred thousand inhabitants","11.40",""
"2017","Estonia","Sexual assault","Per hundred thousand inhabitants","8.28",""
"2017","Estonia","Robbery","Per hundred thousand inhabitants","15.28",""
"2017","Estonia","Burglary","Per hundred thousand inhabitants",":",""
"2017","Estonia","Burglary of private residential premises","Per hundred thousand inhabitants","73.35",""
"2017","Estonia","Theft","Per hundred thousand inhabitants","580.18",""
"2017","Estonia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","25.77",""
"2017","Estonia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","441.46",""
"2017","Ireland","Intentional homicide","Per hundred thousand inhabitants","0.86",""
"2017","Ireland","Attempted intentional homicide","Per hundred thousand inhabitants","0.27",""
"2017","Ireland","Assault","Per hundred thousand inhabitants","84.59",""
"2017","Ireland","Kidnapping","Per hundred thousand inhabitants","1.59",""
"2017","Ireland","Sexual violence","Per hundred thousand inhabitants","53.11",""
"2017","Ireland","Rape","Per hundred thousand inhabitants","13.52",""
"2017","Ireland","Sexual assault","Per hundred thousand inhabitants","39.59",""
"2017","Ireland","Robbery","Per hundred thousand inhabitants","45.71",""
"2017","Ireland","Burglary","Per hundred thousand inhabitants","399.24",""
"2017","Ireland","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Ireland","Theft","Per hundred thousand inhabitants","1,454.59",""
"2017","Ireland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","102.46",""
"2017","Ireland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","351.58",""
"2017","Greece","Intentional homicide","Per hundred thousand inhabitants","0.72",""
"2017","Greece","Attempted intentional homicide","Per hundred thousand inhabitants","1.39",""
"2017","Greece","Assault","Per hundred thousand inhabitants","14.02",""
"2017","Greece","Kidnapping","Per hundred thousand inhabitants","0.72",""
"2017","Greece","Sexual violence","Per hundred thousand inhabitants","4.21",""
"2017","Greece","Rape","Per hundred thousand inhabitants","1.45",""
"2017","Greece","Sexual assault","Per hundred thousand inhabitants","2.08",""
"2017","Greece","Robbery","Per hundred thousand inhabitants","39.66",""
"2017","Greece","Burglary","Per hundred thousand inhabitants","606.86",""
"2017","Greece","Burglary of private residential premises","Per hundred thousand inhabitants","204.70",""
"2017","Greece","Theft","Per hundred thousand inhabitants","1,019.05",""
"2017","Greece","Theft of a motorized land vehicle","Per hundred thousand inhabitants","315.99",""
"2017","Greece","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","118.82",""
"2017","Spain","Intentional homicide","Per hundred thousand inhabitants","0.66",""
"2017","Spain","Attempted intentional homicide","Per hundred thousand inhabitants","1.76",""
"2017","Spain","Assault","Per hundred thousand inhabitants","38.88",""
"2017","Spain","Kidnapping","Per hundred thousand inhabitants","0.15",""
"2017","Spain","Sexual violence","Per hundred thousand inhabitants","25.13",""
"2017","Spain","Rape","Per hundred thousand inhabitants","2.98",""
"2017","Spain","Sexual assault","Per hundred thousand inhabitants","17.36",""
"2017","Spain","Robbery","Per hundred thousand inhabitants","143.53",""
"2017","Spain","Burglary","Per hundred thousand inhabitants","376.79",""
"2017","Spain","Burglary of private residential premises","Per hundred thousand inhabitants","225.88",""
"2017","Spain","Theft","Per hundred thousand inhabitants","349.09",""
"2017","Spain","Theft of a motorized land vehicle","Per hundred thousand inhabitants","70.70",""
"2017","Spain","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","27.85",""
"2017","France","Intentional homicide","Per hundred thousand inhabitants","1.41",""
"2017","France","Attempted intentional homicide","Per hundred thousand inhabitants","3.77",""
"2017","France","Assault","Per hundred thousand inhabitants",":",""
"2017","France","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","France","Sexual violence","Per hundred thousand inhabitants","62.50",""
"2017","France","Rape","Per hundred thousand inhabitants","25.17",""
"2017","France","Sexual assault","Per hundred thousand inhabitants","37.33",""
"2017","France","Robbery","Per hundred thousand inhabitants","149.81",""
"2017","France","Burglary","Per hundred thousand inhabitants",":",""
"2017","France","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","France","Theft","Per hundred thousand inhabitants",":",""
"2017","France","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2017","France","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","344.77",""
"2017","Croatia","Intentional homicide","Per hundred thousand inhabitants","1.11",""
"2017","Croatia","Attempted intentional homicide","Per hundred thousand inhabitants","3.01",""
"2017","Croatia","Assault","Per hundred thousand inhabitants","19.21",""
"2017","Croatia","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2017","Croatia","Sexual violence","Per hundred thousand inhabitants","11.46",""
"2017","Croatia","Rape","Per hundred thousand inhabitants","5.92",""
"2017","Croatia","Sexual assault","Per hundred thousand inhabitants","5.54",""
"2017","Croatia","Robbery","Per hundred thousand inhabitants","20.80",""
"2017","Croatia","Burglary","Per hundred thousand inhabitants","289.18",""
"2017","Croatia","Burglary of private residential premises","Per hundred thousand inhabitants","109.14",""
"2017","Croatia","Theft","Per hundred thousand inhabitants","298.81",""
"2017","Croatia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","20.56",""
"2017","Croatia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants",":",""
"2017","Italy","Intentional homicide","Per hundred thousand inhabitants","0.61",""
"2017","Italy","Attempted intentional homicide","Per hundred thousand inhabitants","1.81",""
"2017","Italy","Assault","Per hundred thousand inhabitants","108.56",""
"2017","Italy","Kidnapping","Per hundred thousand inhabitants","0.33",""
"2017","Italy","Sexual violence","Per hundred thousand inhabitants","8.44",""
"2017","Italy","Rape","Per hundred thousand inhabitants",":",""
"2017","Italy","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Italy","Robbery","Per hundred thousand inhabitants","51.44",""
"2017","Italy","Burglary","Per hundred thousand inhabitants",":",""
"2017","Italy","Burglary of private residential premises","Per hundred thousand inhabitants","323.20",""
"2017","Italy","Theft","Per hundred thousand inhabitants","1,765.74",""
"2017","Italy","Theft of a motorized land vehicle","Per hundred thousand inhabitants","240.57",""
"2017","Italy","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","63.28",""
"2017","Cyprus","Intentional homicide","Per hundred thousand inhabitants","0.82",""
"2017","Cyprus","Attempted intentional homicide","Per hundred thousand inhabitants","1.17",""
"2017","Cyprus","Assault","Per hundred thousand inhabitants","16.85",""
"2017","Cyprus","Kidnapping","Per hundred thousand inhabitants","4.21",""
"2017","Cyprus","Sexual violence","Per hundred thousand inhabitants","3.86",""
"2017","Cyprus","Rape","Per hundred thousand inhabitants","2.34",""
"2017","Cyprus","Sexual assault","Per hundred thousand inhabitants","1.52",""
"2017","Cyprus","Robbery","Per hundred thousand inhabitants","13.69",""
"2017","Cyprus","Burglary","Per hundred thousand inhabitants","169.40",""
"2017","Cyprus","Burglary of private residential premises","Per hundred thousand inhabitants","107.98",""
"2017","Cyprus","Theft","Per hundred thousand inhabitants","110.43",""
"2017","Cyprus","Theft of a motorized land vehicle","Per hundred thousand inhabitants","112.31",""
"2017","Cyprus","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","111.02",""
"2017","Latvia","Intentional homicide","Per hundred thousand inhabitants","5.59",""
"2017","Latvia","Attempted intentional homicide","Per hundred thousand inhabitants","0.92",""
"2017","Latvia","Assault","Per hundred thousand inhabitants","33.69",""
"2017","Latvia","Kidnapping","Per hundred thousand inhabitants","0.21",""
"2017","Latvia","Sexual violence","Per hundred thousand inhabitants","13.44",""
"2017","Latvia","Rape","Per hundred thousand inhabitants","8.26",""
"2017","Latvia","Sexual assault","Per hundred thousand inhabitants","5.74",""
"2017","Latvia","Robbery","Per hundred thousand inhabitants","30.97",""
